,avg - PRL to AFE - -1 windows prior,avg - PRL to AFE - 0 windows prior,avg - PRL to AFE - 1 window prior,avg - PRL to AFE - 2 windows prior,avg - PRL to AFE - 3 windows prior,avg - PRL to AFE - 4 windows prior,avg - PRL to AFE - 5 windows prior,avg - PRL to AFE - 6 windows prior,avg - PRL to AFE - 7 windows prior,avg - PRL to AFE - 8 windows prior,avg - PRL to AFE - 9 windows prior,avg - PRL to AFE - 10 windows prior,avg - PRL to AFE - 11 windows prior,avg - PRL to AFE - 12 windows prior,avg - PRL to AFE - 13 windows prior,avg - PRL to APC - -1 windows prior,avg - PRL to APC - 0 windows prior,avg - PRL to APC - 1 window prior,avg - PRL to APC - 2 windows prior,avg - PRL to APC - 3 windows prior,avg - PRL to APC - 4 windows prior,avg - PRL to APC - 5 windows prior,avg - PRL to APC - 6 windows prior,avg - PRL to APC - 7 windows prior,avg - PRL to APC - 8 windows prior,avg - PRL to APC - 9 windows prior,avg - PRL to APC - 10 windows prior,avg - PRL to APC - 11 windows prior,avg - PRL to APC - 12 windows prior,avg - PRL to APC - 13 windows prior,curv - PRL to AFE - -1 windows prior,curv - PRL to AFE - 0 windows prior,curv - PRL to AFE - 1 window prior,curv - PRL to AFE - 2 windows prior,curv - PRL to AFE - 3 windows prior,curv - PRL to AFE - 4 windows prior,curv - PRL to AFE - 5 windows prior,curv - PRL to AFE - 6 windows prior,curv - PRL to AFE - 7 windows prior,curv - PRL to AFE - 8 windows prior,curv - PRL to AFE - 9 windows prior,curv - PRL to AFE - 10 windows prior,curv - PRL to AFE - 11 windows prior,curv - PRL to AFE - 12 windows prior,curv - PRL to AFE - 13 windows prior,curv - PRL to APC - -1 windows prior,curv - PRL to APC - 0 windows prior,curv - PRL to APC - 1 window prior,curv - PRL to APC - 2 windows prior,curv - PRL to APC - 3 windows prior,curv - PRL to APC - 4 windows prior,curv - PRL to APC - 5 windows prior,curv - PRL to APC - 6 windows prior,curv - PRL to APC - 7 windows prior,curv - PRL to APC - 8 windows prior,curv - PRL to APC - 9 windows prior,curv - PRL to APC - 10 windows prior,curv - PRL to APC - 11 windows prior,curv - PRL to APC - 12 windows prior,curv - PRL to APC - 13 windows prior,gradsum - PRL to AFE - -1 windows prior,gradsum - PRL to AFE - 0 windows prior,gradsum - PRL to AFE - 1 window prior,gradsum - PRL to AFE - 2 windows prior,gradsum - PRL to AFE - 3 windows prior,gradsum - PRL to AFE - 4 windows prior,gradsum - PRL to AFE - 5 windows prior,gradsum - PRL to AFE - 6 windows prior,gradsum - PRL to AFE - 7 windows prior,gradsum - PRL to AFE - 8 windows prior,gradsum - PRL to AFE - 9 windows prior,gradsum - PRL to AFE - 10 windows prior,gradsum - PRL to AFE - 11 windows prior,gradsum - PRL to AFE - 12 windows prior,gradsum - PRL to AFE - 13 windows prior,gradsum - PRL to APC - -1 windows prior,gradsum - PRL to APC - 0 windows prior,gradsum - PRL to APC - 1 window prior,gradsum - PRL to APC - 2 windows prior,gradsum - PRL to APC - 3 windows prior,gradsum - PRL to APC - 4 windows prior,gradsum - PRL to APC - 5 windows prior,gradsum - PRL to APC - 6 windows prior,gradsum - PRL to APC - 7 windows prior,gradsum - PRL to APC - 8 windows prior,gradsum - PRL to APC - 9 windows prior,gradsum - PRL to APC - 10 windows prior,gradsum - PRL to APC - 11 windows prior,gradsum - PRL to APC - 12 windows prior,gradsum - PRL to APC - 13 windows prior,sum - PRL to AFE - -1 windows prior,sum - PRL to AFE - 0 windows prior,sum - PRL to AFE - 1 window prior,sum - PRL to AFE - 2 windows prior,sum - PRL to AFE - 3 windows prior,sum - PRL to AFE - 4 windows prior,sum - PRL to AFE - 5 windows prior,sum - PRL to AFE - 6 windows prior,sum - PRL to AFE - 7 windows prior,sum - PRL to AFE - 8 windows prior,sum - PRL to AFE - 9 windows prior,sum - PRL to AFE - 10 windows prior,sum - PRL to AFE - 11 windows prior,sum - PRL to AFE - 12 windows prior,sum - PRL to AFE - 13 windows prior,sum - PRL to APC - -1 windows prior,sum - PRL to APC - 0 windows prior,sum - PRL to APC - 1 window prior,sum - PRL to APC - 2 windows prior,sum - PRL to APC - 3 windows prior,sum - PRL to APC - 4 windows prior,sum - PRL to APC - 5 windows prior,sum - PRL to APC - 6 windows prior,sum - PRL to APC - 7 windows prior,sum - PRL to APC - 8 windows prior,sum - PRL to APC - 9 windows prior,sum - PRL to APC - 10 windows prior,sum - PRL to APC - 11 windows prior,sum - PRL to APC - 12 windows prior,sum - PRL to APC - 13 windows prior,sumneg - PRL to AFE - -1 windows prior,sumneg - PRL to AFE - 0 windows prior,sumneg - PRL to AFE - 1 window prior,sumneg - PRL to AFE - 2 windows prior,sumneg - PRL to AFE - 3 windows prior,sumneg - PRL to AFE - 4 windows prior,sumneg - PRL to AFE - 5 windows prior,sumneg - PRL to AFE - 6 windows prior,sumneg - PRL to AFE - 7 windows prior,sumneg - PRL to AFE - 8 windows prior,sumneg - PRL to AFE - 9 windows prior,sumneg - PRL to AFE - 10 windows prior,sumneg - PRL to AFE - 11 windows prior,sumneg - PRL to AFE - 12 windows prior,sumneg - PRL to AFE - 13 windows prior,sumneg - PRL to APC - -1 windows prior,sumneg - PRL to APC - 0 windows prior,sumneg - PRL to APC - 1 window prior,sumneg - PRL to APC - 2 windows prior,sumneg - PRL to APC - 3 windows prior,sumneg - PRL to APC - 4 windows prior,sumneg - PRL to APC - 5 windows prior,sumneg - PRL to APC - 6 windows prior,sumneg - PRL to APC - 7 windows prior,sumneg - PRL to APC - 8 windows prior,sumneg - PRL to APC - 9 windows prior,sumneg - PRL to APC - 10 windows prior,sumneg - PRL to APC - 11 windows prior,sumneg - PRL to APC - 12 windows prior,sumneg - PRL to APC - 13 windows prior,sumpos - PRL to AFE - -1 windows prior,sumpos - PRL to AFE - 0 windows prior,sumpos - PRL to AFE - 1 window prior,sumpos - PRL to AFE - 2 windows prior,sumpos - PRL to AFE - 3 windows prior,sumpos - PRL to AFE - 4 windows prior,sumpos - PRL to AFE - 5 windows prior,sumpos - PRL to AFE - 6 windows prior,sumpos - PRL to AFE - 7 windows prior,sumpos - PRL to AFE - 8 windows prior,sumpos - PRL to AFE - 9 windows prior,sumpos - PRL to AFE - 10 windows prior,sumpos - PRL to AFE - 11 windows prior,sumpos - PRL to AFE - 12 windows prior,sumpos - PRL to AFE - 13 windows prior,sumpos - PRL to APC - -1 windows prior,sumpos - PRL to APC - 0 windows prior,sumpos - PRL to APC - 1 window prior,sumpos - PRL to APC - 2 windows prior,sumpos - PRL to APC - 3 windows prior,sumpos - PRL to APC - 4 windows prior,sumpos - PRL to APC - 5 windows prior,sumpos - PRL to APC - 6 windows prior,sumpos - PRL to APC - 7 windows prior,sumpos - PRL to APC - 8 windows prior,sumpos - PRL to APC - 9 windows prior,sumpos - PRL to APC - 10 windows prior,sumpos - PRL to APC - 11 windows prior,sumpos - PRL to APC - 12 windows prior,sumpos - PRL to APC - 13 windows prior,West Coast 5 - NC4,Midwest 2 - NC4,Gulf Coast 3 - NC4,Rocky Mountain 4 - NC4,East Coast 1 - NC4,East Coast 1 - C3,Rocky Mountain 4 - C3,Midwest 2 - C3,West Coast 5 - C3,Gulf Coast 3 - C3,Albania - refinery,Algeria - refinery,Angola - refinery,Argentina - refinery,Armenia - refinery,Australia - refinery,Austria - refinery,Azerbaijan - refinery,Bahrain - refinery,Bangladesh - refinery,Barbados - refinery,Belarus - refinery,Belgium - refinery,Belize - refinery,Bermuda - refinery,Bolivia - refinery,Brazil - refinery,Brunei Darussalam - refinery,Bulgaria - refinery,Canada - refinery,Chile - refinery,China - refinery,Chinese Taipei - refinery,Colombia - refinery,Costa Rica - refinery,Croatia - refinery,Cuba - refinery,Cyprus - refinery,Czech Republic - refinery,Denmark - refinery,Dominican Republic - refinery,Ecuador - refinery,Egypt (Arab Rep.) - refinery,El Salvador - refinery,Equatorial Guinea - refinery,Estonia - refinery,Eswatini - refinery,Finland - refinery,France - refinery,Gabon - refinery,Gambia - refinery,Georgia - refinery,Germany - refinery,Greece - refinery,Grenada - refinery,Guatemala - refinery,Guyana - refinery,Haiti - refinery,Honduras - refinery,Hong Kong China - refinery,Hungary - refinery,Iceland - refinery,India - refinery,Indonesia - refinery,Iran (Islamic Rep.) - refinery,Iraq - refinery,Ireland - refinery,Italy - refinery,Jamaica - refinery,Japan - refinery,Kazakhstan - refinery,Korea - refinery,Kuwait - refinery,Latvia - refinery,Libya - refinery,Lithuania - refinery,Luxembourg - refinery,The former Yugoslav Rep. of Macedonia - refinery,Malaysia - refinery,Malta - refinery,Mauritius - refinery,Mexico - refinery,Moldova - refinery,Morocco - refinery,Myanmar - refinery,Nepal - refinery,Netherlands - refinery,New Zealand - refinery,Nicaragua - refinery,Niger - refinery,Nigeria - refinery,Norway - refinery,Oman - refinery,Panama - refinery,Papua New Guinea - refinery,Paraguay - refinery,Peru - refinery,Philippines - refinery,Poland - refinery,Portugal - refinery,Qatar - refinery,Romania - refinery,Russian Federation - refinery,Saudi Arabia - refinery,Singapore - refinery,Slovakia - refinery,Slovenia - refinery,South Africa - refinery,Spain - refinery,Sudan - refinery,Suriname - refinery,Sweden - refinery,Switzerland - refinery,Syria (Arab Rep.) - refinery,Tajikistan - refinery,Thailand - refinery,Trinidad/Tobago - refinery,Tunisia - refinery,Turkey - refinery,Ukraine - refinery,United Arab Emirates - refinery,United Kingdom - refinery,United States of America - refinery,Uruguay - refinery,Venezuela - refinery,Albania - demand,Algeria - demand,Angola - demand,Argentina - demand,Armenia - demand,Australia - demand,Austria - demand,Azerbaijan - demand,Bahrain - demand,Bangladesh - demand,Barbados - demand,Belarus - demand,Belgium - demand,Belize - demand,Bermuda - demand,Bolivia - demand,Brazil - demand,Brunei Darussalam - demand,Bulgaria - demand,Canada - demand,Chile - demand,China - demand,Chinese Taipei - demand,Colombia - demand,Costa Rica - demand,Croatia - demand,Cuba - demand,Cyprus - demand,Czech Republic - demand,Denmark - demand,Dominican Republic - demand,Ecuador - demand,Egypt (Arab Rep.) - demand,El Salvador - demand,Equatorial Guinea - demand,Estonia - demand,Eswatini - demand,Finland - demand,France - demand,Gabon - demand,Gambia - demand,Georgia - demand,Germany - demand,Greece - demand,Grenada - demand,Guatemala - demand,Guyana - demand,Haiti - demand,Honduras - demand,Hong Kong China - demand,Hungary - demand,Iceland - demand,India - demand,Indonesia - demand,Iran (Islamic Rep.) - demand,Iraq - demand,Ireland - demand,Italy - demand,Jamaica - demand,Japan - demand,Kazakhstan - demand,Korea - demand,Kuwait - demand,Latvia - demand,Libya - demand,Lithuania - demand,Luxembourg - demand,The former Yugoslav Rep. of Macedonia - demand,Malaysia - demand,Malta - demand,Mauritius - demand,Mexico - demand,Moldova - demand,Morocco - demand,Myanmar - demand,Nepal - demand,Netherlands - demand,New Zealand - demand,Nicaragua - demand,Niger - demand,Nigeria - demand,Norway - demand,Oman - demand,Panama - demand,Papua New Guinea - demand,Paraguay - demand,Peru - demand,Philippines - demand,Poland - demand,Portugal - demand,Qatar - demand,Romania - demand,Russian Federation - demand,Saudi Arabia - demand,Singapore - demand,Slovakia - demand,Slovenia - demand,South Africa - demand,Spain - demand,Sudan - demand,Suriname - demand,Sweden - demand,Switzerland - demand,Syria (Arab Rep.) - demand,Tajikistan - demand,Thailand - demand,Trinidad/Tobago - demand,Tunisia - demand,Turkey - demand,Ukraine - demand,United Arab Emirates - demand,United Kingdom - demand,United States of America - demand,Uruguay - demand,Venezuela - demand,Albania - import,Algeria - import,Angola - import,Argentina - import,Armenia - import,Australia - import,Austria - import,Azerbaijan - import,Bahrain - import,Bangladesh - import,Barbados - import,Belarus - import,Belgium - import,Belize - import,Bermuda - import,Bolivia - import,Brazil - import,Brunei Darussalam - import,Bulgaria - import,Canada - import,Chile - import,China - import,Chinese Taipei - import,Colombia - import,Costa Rica - import,Croatia - import,Cuba - import,Cyprus - import,Czech Republic - import,Denmark - import,Dominican Republic - import,Ecuador - import,Egypt (Arab Rep.) - import,El Salvador - import,Equatorial Guinea - import,Estonia - import,Eswatini - import,Finland - import,France - import,Gabon - import,Gambia - import,Georgia - import,Germany - import,Greece - import,Grenada - import,Guatemala - import,Guyana - import,Haiti - import,Honduras - import,Hong Kong China - import,Hungary - import,Iceland - import,India - import,Indonesia - import,Iran (Islamic Rep.) - import,Iraq - import,Ireland - import,Italy - import,Jamaica - import,Japan - import,Kazakhstan - import,Korea - import,Kuwait - import,Latvia - import,Libya - import,Lithuania - import,Luxembourg - import,The former Yugoslav Rep. of Macedonia - import,Malaysia - import,Malta - import,Mauritius - import,Mexico - import,Moldova - import,Morocco - import,Myanmar - import,Nepal - import,Netherlands - import,New Zealand - import,Nicaragua - import,Niger - import,Nigeria - import,Norway - import,Oman - import,Panama - import,Papua New Guinea - import,Paraguay - import,Peru - import,Philippines - import,Poland - import,Portugal - import,Qatar - import,Romania - import,Russian Federation - import,Saudi Arabia - import,Singapore - import,Slovakia - import,Slovenia - import,South Africa - import,Spain - import,Sudan - import,Suriname - import,Sweden - import,Switzerland - import,Syria (Arab Rep.) - import,Tajikistan - import,Thailand - import,Trinidad/Tobago - import,Tunisia - import,Turkey - import,Ukraine - import,United Arab Emirates - import,United Kingdom - import,United States of America - import,Uruguay - import,Venezuela - import,Albania - inventory,Algeria - inventory,Angola - inventory,Argentina - inventory,Armenia - inventory,Australia - inventory,Austria - inventory,Azerbaijan - inventory,Bahrain - inventory,Bangladesh - inventory,Barbados - inventory,Belarus - inventory,Belgium - inventory,Belize - inventory,Bermuda - inventory,Bolivia - inventory,Brazil - inventory,Brunei Darussalam - inventory,Bulgaria - inventory,Canada - inventory,Chile - inventory,China - inventory,Chinese Taipei - inventory,Colombia - inventory,Costa Rica - inventory,Croatia - inventory,Cuba - inventory,Cyprus - inventory,Czech Republic - inventory,Denmark - inventory,Dominican Republic - inventory,Ecuador - inventory,Egypt (Arab Rep.) - inventory,El Salvador - inventory,Equatorial Guinea - inventory,Estonia - inventory,Eswatini - inventory,Finland - inventory,France - inventory,Gabon - inventory,Gambia - inventory,Georgia - inventory,Germany - inventory,Greece - inventory,Grenada - inventory,Guatemala - inventory,Guyana - inventory,Haiti - inventory,Honduras - inventory,Hong Kong China - inventory,Hungary - inventory,Iceland - inventory,India - inventory,Indonesia - inventory,Iran (Islamic Rep.) - inventory,Iraq - inventory,Ireland - inventory,Italy - inventory,Jamaica - inventory,Japan - inventory,Kazakhstan - inventory,Korea - inventory,Kuwait - inventory,Latvia - inventory,Libya - inventory,Lithuania - inventory,Luxembourg - inventory,The former Yugoslav Rep. of Macedonia - inventory,Malaysia - inventory,Malta - inventory,Mauritius - inventory,Mexico - inventory,Moldova - inventory,Morocco - inventory,Myanmar - inventory,Nepal - inventory,Netherlands - inventory,New Zealand - inventory,Nicaragua - inventory,Niger - inventory,Nigeria - inventory,Norway - inventory,Oman - inventory,Panama - inventory,Papua New Guinea - inventory,Paraguay - inventory,Peru - inventory,Philippines - inventory,Poland - inventory,Portugal - inventory,Qatar - inventory,Romania - inventory,Russian Federation - inventory,Saudi Arabia - inventory,Singapore - inventory,Slovakia - inventory,Slovenia - inventory,South Africa - inventory,Spain - inventory,Sudan - inventory,Suriname - inventory,Sweden - inventory,Switzerland - inventory,Syria (Arab Rep.) - inventory,Tajikistan - inventory,Thailand - inventory,Trinidad/Tobago - inventory,Tunisia - inventory,Turkey - inventory,Ukraine - inventory,United Arab Emirates - inventory,United Kingdom - inventory,United States of America - inventory,Uruguay - inventory,Venezuela - inventory,Albania - export,Algeria - export,Angola - export,Argentina - export,Armenia - export,Australia - export,Austria - export,Azerbaijan - export,Bahrain - export,Bangladesh - export,Barbados - export,Belarus - export,Belgium - export,Belize - export,Bermuda - export,Bolivia - export,Brazil - export,Brunei Darussalam - export,Bulgaria - export,Canada - export,Chile - export,China - export,Chinese Taipei - export,Colombia - export,Costa Rica - export,Croatia - export,Cuba - export,Cyprus - export,Czech Republic - export,Denmark - export,Dominican Republic - export,Ecuador - export,Egypt (Arab Rep.) - export,El Salvador - export,Equatorial Guinea - export,Estonia - export,Eswatini - export,Finland - export,France - export,Gabon - export,Gambia - export,Georgia - export,Germany - export,Greece - export,Grenada - export,Guatemala - export,Guyana - export,Haiti - export,Honduras - export,Hong Kong China - export,Hungary - export,Iceland - export,India - export,Indonesia - export,Iran (Islamic Rep.) - export,Iraq - export,Ireland - export,Italy - export,Jamaica - export,Japan - export,Kazakhstan - export,Korea - export,Kuwait - export,Latvia - export,Libya - export,Lithuania - export,Luxembourg - export,The former Yugoslav Rep. of Macedonia - export,Malaysia - export,Malta - export,Mauritius - export,Mexico - export,Moldova - export,Morocco - export,Myanmar - export,Nepal - export,Netherlands - export,New Zealand - export,Nicaragua - export,Niger - export,Nigeria - export,Norway - export,Oman - export,Panama - export,Papua New Guinea - export,Paraguay - export,Peru - export,Philippines - export,Poland - export,Portugal - export,Qatar - export,Romania - export,Russian Federation - export,Saudi Arabia - export,Singapore - export,Slovakia - export,Slovenia - export,South Africa - export,Spain - export,Sudan - export,Suriname - export,Sweden - export,Switzerland - export,Syria (Arab Rep.) - export,Tajikistan - export,Thailand - export,Trinidad/Tobago - export,Tunisia - export,Turkey - export,Ukraine - export,United Arab Emirates - export,United Kingdom - export,United States of America - export,Uruguay - export,Venezuela - export,C3P3_Field Production,C3P3_Refinery Blender Net Production,"C3P3_Net Receipts by Pipeline, Tanker, Barge Rail from Other PADDs",C3P3_Stock Change,C3P3_Exports,C3P3_Product Supplied,C3P3_Ending Stocks,C4P3_Field Production,C4P3_Refinery Blender Net Production,"C4P3_Net Receipts by Pipeline, Tanker, Barge Rail from Other PADDs",C4P3_Stock Change,C4P3_Refinery Blender Net Input,C4P3_Exports,C4P3_Product Supplied,C4P3_Ending Stocks
2011-01-01,-206.20327534999998,-267.9684211466667,-235.83814250000003,,,,,,,,,,,,,-231.58342567666668,-279.91493511000004,-235.24967333333333,,,,,,,,,,,,,3229.292971509075,819.7497721724372,2932.9101269964012,,,,,,,,,,,,,3142.9881522131277,528.3452275209851,2428.6609283217344,,,,,,,,,,,,,123.1983684999999,77.36705074999975,-150.28766874999963,,,,,,,,,,,,,139.38478339999995,22.27318254999966,-100.58330000000029,,,,,,,,,,,,,-6186.0982605,-8039.052634400003,-7075.144275000001,,,,,,,,,,,,,-6947.502770300001,-8397.4480533,-7057.490199999998,,,,,,,,,,,,,-6186.0982605,-8039.052634400003,-7075.144275000001,,,,,,,,,,,,,-6947.502770300001,-8397.4480533,-7057.490199999998,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,7,209,129,2,4,45,0,13,243,3645,0.0,589.0,31.0,982.0,0.0,742.4,69.6,232.0,139.2,0.0,0.0,0.0,556.8,0.0,0.0,81.0,2816.0,0.0,116.0,1589.2,733.95,20630.543999999998,1260.8064,533.0,5.0,313.2,63.0,0.0,150.8,104.4,31.0,217.0,686.5830000000001,15.0,0.0,0.0,0.0,278.4,1960.4,0.0,0.0,0.0,2169.2,568.4,0.0,0.0,0.0,0.0,0.0,0.0,69.6,0.0,10147.464,625.6419999999999,2325.0,1302.0,46.4,2076.4,0.0,5046.0,0.0,2378.0,3720.0,0.0,186.0,417.6,0.0,0.0,3104.64,0.0,0.0,580.0,0.0,23.2,0.0,0.0,1403.6,0.0,9.0,0.0,62.0,348.0,371.2,0.0,11.534,0.0,1393.56,239.0,417.6,197.2,10974.0,591.6,13723.2,1116.0,0.0,58.0,0.0,418.93199999999996,1635.6,0.0,0.0,278.4,197.2,0.0,0.0,1981.3248,88.0,0.0,649.6,0.0,558.0,2621.6,12986.0,76.0,217.0,0.0,2139.0,31.0,753.0,0.0,1832.8,162.4,116.0,0.0,0.0,0.0,0.0,696.0,2.0,0.0,286.0,6084.0,14.1348,278.4,5301.2,908.7,20973.624,1969.6163,511.0,108.0,174.0,108.0,81.2,162.4,46.4,744.0,961.0,4934.088,225.0,0.0,11.6,0.0,580.0,4524.0,0.0,0.0,0.0,3387.2,313.2,0.0,244.0,14.0,0.0,75.0,391.2257,348.0,0.0,14872.086000000001,4448.4888,1550.0,1705.0,116.0,4396.4,72.0,16704.0,0.0,9790.4,93.0,46.4,620.0,174.0,0.0,0.0,929.04,34.8,0.0,9338.0,0.0,34.8,0.0,0.0,1658.8,139.2,15.0,0.0,31.0,3120.4,92.8,141.0,4.41,0.0,1130.1561,1013.0830000000001,2076.4,661.2,682.0,440.8,10292.4,1519.0,0.0,150.8,139.2,465.48,2424.4,0.0,0.0,719.2,220.4,0.0,0.0,6717.6346,48.0,533.6,3201.6,0.0,155.0,3294.4,54607.0,74.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,1276.0,0.0,0.0,16.0,1220.0,0.0,162.4,324.8,466.0,1715.4,491.3739,34.0,130.0,11.6,0.0,46.4,69.6,0.0,705.0,775.0,2595.051,214.0,0.0,11.6,0.0,232.0,3549.6,0.0,0.0,0.0,1310.8,11.6,0.0,512.0,14.0,0.0,357.0,433.7212,174.0,0.0,5713.767,1484.4162,0.0,0.0,127.6,3201.6,87.0,13351.6,0.0,7632.8,0.0,127.6,0.0,104.4,0.0,0.0,1528.8,34.8,0.0,4396.4,0.0,0.0,0.0,0.0,1554.4,0.0,2.0,0.0,0.0,266.8,0.0,62.0,0.0,64.0,0.0,656.0369999999999,1832.8,742.4,0.0,92.8,0.0,0.0,0.478,46.4,127.6,0.0,904.8,0.0,0.0,371.2,46.4,0.0,0.0,1327.1731,0.0,406.0,2621.6,0.0,0.0,313.2,1162.0,3.0,0.0,0.0,63.0,0.0,2404.0,0.0,2575.2,116.0,104.4,150.8,0.0,0.0,0.0,742.4,0.0,0.0,6.0,1005.0,5.7994,0.0,1380.4,1001.9,0.0,2760.1277,0.0,47.0,92.8,0.0,23.2,139.2,69.6,89.0,45.0,0.0,1012.0,0.0,0.0,0.0,1624.0,1403.6,0.0,0.0,0.0,800.4,92.8,0.0,0.0,0.0,0.0,0.0,95.0326,46.4,0.0,0.0,0.0,0.0,638.0,127.6,3688.8,36.0,31285.2,0.0,11658.0,0.0,23.2,0.0,104.4,0.0,0.0,0.0,0.0,0.0,1566.0,0.0,46.4,0.0,0.0,1774.8,92.8,6.0,0.0,13.0,1438.4,81.2,0.0,12.652000000000001,0.0,57.361000000000004,434.0,858.4,742.4,3997.0,197.2,0.0,112.0,0.0,92.8,174.0,5027.184,3259.6,0.0,0.0,1798.0,34.8,0.0,0.0,1635.3792,19.0,139.2,2586.8,0.0,0.0,893.2,76641.0,0.0,248.0,0.0,5394.0,0.0,1536.0,0.0,1241.2,11.6,58.0,23.2,0.0,0.0,0.0,1229.6,0.0,0.0,0.0,2.0,0.0,11.6,348.0,0.0,1372.32,49.4185,0.0,0.0,104.4,0.0,0.0,81.2,46.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1264.4,0.0,0.0,0.0,150.8,324.8,0.0,103.0,0.0,0.0,323.0,0.0,81.2,0.0,0.0,0.0,775.0,0.0,11.6,348.0,0.0,174.0,0.0,336.4,3410.0,81.2,372.0,150.8,0.0,0.0,917.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1171.6,11.6,0.0,0.0,0.0,3004.4,266.8,0.0,0.0,0.0,302.5905,0.0,46.4,139.2,10354.0,162.4,2287.2,0.0,31.333000000000002,0.0,0.0,0.0,232.0,0.0,0.0,220.4,11.6,0.0,0.0,12.5798,31.0,0.0,81.2,0.0,0.0,614.8,0.0,7.0,0.0,11143,3810,-4889,-7184,3645,13603,12918,2064,-1071,-243,-492,3520,129,-2407,12212
